game_id,date,season,season_type,matchup,is_home,opponent,knicks_score,opponent_score,point_diff,won,rest_days
0020500987,2006-03-19,2005,Regular Season,NYK vs. MIA,1,MIA,100,111.0,-11.0,0,2.0
0020500993,2006-03-21,2005,Regular Season,NYK vs. TOR,1,TOR,109,114.0,-5.0,0,2.0
0020501003,2006-03-22,2005,Regular Season,NYK @ ORL,0,ORL,87,111.0,-24.0,0,1.0
0020501020,2006-03-24,2005,Regular Season,NYK vs. MEM,1,MEM,75,91.0,-16.0,0,2.0
0020501034,2006-03-26,2005,Regular Season,NYK @ MIN,0,MIN,94,98.0,-4.0,0,2.0
0020501059,2006-03-29,2005,Regular Season,NYK vs. BOS,1,BOS,98,123.0,-25.0,0,3.0
0020501070,2006-03-31,2005,Regular Season,NYK vs. PHI,1,PHI,112,117.0,-5.0,0,2.0
0020501085,2006-04-02,2005,Regular Season,NYK @ PHI,0,PHI,95,114.0,-19.0,0,2.0
0020501096,2006-04-04,2005,Regular Season,NYK @ WAS,0,WAS,90,105.0,-15.0,0,2.0
0020501113,2006-04-05,2005,Regular Season,NYK vs. CLE,1,CLE,96,94.0,2.0,1,1.0
0020501124,2006-04-07,2005,Regular Season,NYK vs. IND,1,IND,98,96.0,2.0,1,2.0
0020501139,2006-04-09,2005,Regular Season,NYK @ BOS,0,BOS,101,86.0,15.0,1,2.0
0020501151,2006-04-10,2005,Regular Season,NYK @ IND,0,IND,82,101.0,-19.0,0,1.0
0020501174,2006-04-13,2005,Regular Season,NYK @ CLE,0,CLE,87,91.0,-4.0,0,3.0
0020501180,2006-04-14,2005,Regular Season,NYK vs. MIL,1,MIL,80,97.0,-17.0,0,1.0
0020501198,2006-04-16,2005,Regular Season,NYK @ DET,0,DET,97,103.0,-6.0,0,2.0
0020501206,2006-04-17,2005,Regular Season,NYK vs. CHA,1,CHA,91,98.0,-7.0,0,1.0
0020501220,2006-04-19,2005,Regular Season,NYK @ NJN,0,NJN,90,83.0,7.0,1,2.0
0020600010,2006-11-01,2006,Regular Season,NYK @ MEM,0,MEM,118,117.0,1.0,1,
0020600022,2006-11-03,2006,Regular Season,NYK @ ATL,0,ATL,92,102.0,-10.0,0,2.0
0020600033,2006-11-04,2006,Regular Season,NYK vs. IND,1,IND,95,109.0,-14.0,0,1.0
0020600046,2006-11-06,2006,Regular Season,NYK vs. SAS,1,SAS,93,105.0,-12.0,0,2.0
0020600065,2006-11-08,2006,Regular Season,NYK @ DEN,0,DEN,109,107.0,2.0,1,2.0
0020600079,2006-11-10,2006,Regular Season,NYK @ HOU,0,HOU,94,103.0,-9.0,0,2.0
0020600084,2006-11-11,2006,Regular Season,NYK @ SAS,0,SAS,92,100.0,-8.0,0,1.0
0020600099,2006-11-13,2006,Regular Season,NYK vs. CLE,1,CLE,96,102.0,-6.0,0,2.0
0020600112,2006-11-15,2006,Regular Season,NYK vs. WAS,1,WAS,102,82.0,20.0,1,2.0
0020600121,2006-11-17,2006,Regular Season,NYK @ MIA,0,MIA,100,76.0,24.0,1,2.0
0020600133,2006-11-18,2006,Regular Season,NYK vs. BOS,1,BOS,118,122.0,-4.0,0,1.0
0020600145,2006-11-20,2006,Regular Season,NYK vs. HOU,1,HOU,90,97.0,-7.0,0,2.0
0020600164,2006-11-22,2006,Regular Season,NYK @ MIN,0,MIN,89,107.0,-18.0,0,2.0
0020600171,2006-11-24,2006,Regular Season,NYK @ BOS,0,BOS,101,77.0,24.0,1,2.0
0020600187,2006-11-25,2006,Regular Season,NYK vs. CHI,1,CHI,95,106.0,-11.0,0,1.0
0020600207,2006-11-28,2006,Regular Season,NYK @ CHI,0,CHI,85,102.0,-17.0,0,3.0
0020600214,2006-11-29,2006,Regular Season,NYK @ CLE,0,CLE,101,98.0,3.0,1,1.0
0020600227,2006-12-01,2006,Regular Season,NYK @ DET,0,DET,100,108.0,-8.0,0,2.0
0020600235,2006-12-02,2006,Regular Season,NYK vs. TOR,1,TOR,100,103.0,-3.0,0,1.0
0020600249,2006-12-04,2006,Regular Season,NYK vs. MEM,1,MEM,98,90.0,8.0,1,2.0
0020600265,2006-12-06,2006,Regular Season,NYK vs. WAS,1,WAS,102,113.0,-11.0,0,2.0
0020600289,2006-12-09,2006,Regular Season,NYK vs. MIL,1,MIL,115,107.0,8.0,1,3.0
0020600303,2006-12-11,2006,Regular Season,NYK vs. BOS,1,BOS,90,97.0,-7.0,0,2.0
0020600320,2006-12-13,2006,Regular Season,NYK vs. ATL,1,ATL,94,82.0,12.0,1,2.0
0020600331,2006-12-15,2006,Regular Season,NYK @ IND,0,IND,96,112.0,-16.0,0,2.0
0020600344,2006-12-16,2006,Regular Season,NYK vs. DEN,1,DEN,100,123.0,-23.0,0,1.0
0020600357,2006-12-18,2006,Regular Season,NYK vs. UTA,1,UTA,97,96.0,1.0,1,2.0
0020600368,2006-12-20,2006,Regular Season,NYK vs. CHA,1,CHA,111,109.0,2.0,1,2.0
0020600382,2006-12-22,2006,Regular Season,NYK vs. CHI,1,CHI,103,92.0,11.0,1,2.0
0020600393,2006-12-23,2006,Regular Season,NYK @ PHI,0,PHI,77,98.0,-21.0,0,1.0
0020600420,2006-12-27,2006,Regular Season,NYK vs. DET,1,DET,151,145.0,6.0,1,4.0
0020600438,2006-12-29,2006,Regular Season,NYK @ PHX,0,PHX,86,108.0,-22.0,0,2.0
0020600452,2006-12-31,2006,Regular Season,NYK @ LAC,0,LAC,80,90.0,-10.0,0,2.0
0020600466,2007-01-02,2006,Regular Season,NYK @ SAC,0,SAC,100,112.0,-12.0,0,2.0
0020600475,2007-01-03,2006,Regular Season,NYK @ POR,0,POR,99,81.0,18.0,1,1.0
0020600490,2007-01-05,2006,Regular Season,NYK @ SEA,0,SEA,111,93.0,18.0,1,2.0
0020600519,2007-01-10,2006,Regular Season,NYK vs. PHI,1,PHI,106,99.0,7.0,1,5.0
0020600533,2007-01-12,2006,Regular Season,NYK vs. CHA,1,CHA,110,126.0,-16.0,0,2.0
0020600554,2007-01-15,2006,Regular Season,NYK vs. SAC,1,SAC,102,97.0,5.0,1,3.0
0020600569,2007-01-17,2006,Regular Season,NYK @ WAS,0,WAS,98,99.0,-1.0,0,2.0
0020600585,2007-01-19,2006,Regular Season,NYK vs. NJN,1,NJN,100,101.0,-1.0,0,2.0
0020600594,2007-01-20,2006,Regular Season,NYK @ IND,0,IND,108,106.0,2.0,1,1.0
0020600610,2007-01-22,2006,Regular Season,NYK @ MIA,0,MIA,83,101.0,-18.0,0,2.0
0020600626,2007-01-24,2006,Regular Season,NYK vs. PHX,1,PHX,107,112.0,-5.0,0,2.0
0020600637,2007-01-26,2006,Regular Season,NYK vs. MIA,1,MIA,116,96.0,20.0,1,2.0
0020600656,2007-01-28,2006,Regular Season,NYK @ MIL,0,MIL,105,107.0,-2.0,0,2.0
0020600671,2007-01-30,2006,Regular Season,NYK vs. LAL,1,LAL,99,94.0,5.0,1,2.0
0020600675,2007-01-31,2006,Regular Season,NYK @ CHA,0,CHA,87,104.0,-17.0,0,1.0
0020600701,2007-02-03,2006,Regular Season,NYK @ ORL,0,ORL,94,86.0,8.0,1,3.0
0020600720,2007-02-06,2006,Regular Season,NYK vs. LAC,1,LAC,102,90.0,12.0,1,3.0
0020600754,2007-02-10,2006,Regular Season,NYK @ UTA,0,UTA,102,104.0,-2.0,0,4.0
0020600774,2007-02-13,2006,Regular Season,NYK @ LAL,0,LAL,107,106.0,1.0,1,3.0
0020600787,2007-02-14,2006,Regular Season,NYK @ GSW,0,GSW,101,120.0,-19.0,0,1.0
0020600792,2007-02-20,2006,Regular Season,NYK vs. ORL,1,ORL,100,94.0,6.0,1,6.0
0020600801,2007-02-21,2006,Regular Season,NYK @ PHI,0,PHI,84,104.0,-20.0,0,1.0
0020600818,2007-02-23,2006,Regular Season,NYK vs. MIL,1,MIL,95,93.0,2.0,1,2.0
0020600837,2007-02-25,2006,Regular Season,NYK @ NJN,0,NJN,92,101.0,-9.0,0,2.0
0020600841,2007-02-26,2006,Regular Season,NYK vs. MIA,1,MIA,99,93.0,6.0,1,1.0
0020600857,2007-02-28,2006,Regular Season,NYK @ BOS,0,BOS,94,102.0,-8.0,0,2.0
0020600871,2007-03-02,2006,Regular Season,NYK vs. GSW,1,GSW,106,97.0,9.0,1,2.0
0020600880,2007-03-03,2006,Regular Season,NYK @ ATL,0,ATL,104,100.0,4.0,1,1.0
0020600901,2007-03-06,2006,Regular Season,NYK vs. SEA,1,SEA,99,100.0,-1.0,0,3.0
0020600927,2007-03-10,2006,Regular Season,NYK @ WAS,0,WAS,90,89.0,1.0,1,4.0
0020600957,2007-03-14,2006,Regular Season,NYK @ TOR,0,TOR,94,104.0,-10.0,0,4.0
0020600973,2007-03-16,2006,Regular Season,NYK vs. NOK,1,NOK,90,92.0,-2.0,0,2.0
0020600988,2007-03-18,2006,Regular Season,NYK vs. TOR,1,TOR,92,74.0,18.0,1,2.0
0020600999,2007-03-20,2006,Regular Season,NYK vs. DAL,1,DAL,77,92.0,-15.0,0,2.0
0020601015,2007-03-22,2006,Regular Season,NYK vs. POR,1,POR,86,92.0,-6.0,0,2.0
0020601026,2007-03-23,2006,Regular Season,NYK @ CLE,0,CLE,68,90.0,-22.0,0,1.0
0020601046,2007-03-26,2006,Regular Season,NYK vs. ORL,1,ORL,89,94.0,-5.0,0,3.0
0020601063,2007-03-28,2006,Regular Season,NYK vs. CLE,1,CLE,97,92.0,5.0,1,2.0
0020601079,2007-03-30,2006,Regular Season,NYK @ DAL,0,DAL,103,105.0,-2.0,0,2.0
0020601086,2007-03-31,2006,Regular Season,NYK @ NOK,0,NOK,94,103.0,-9.0,0,1.0
0020601111,2007-04-04,2006,Regular Season,NYK vs. PHI,1,PHI,90,92.0,-2.0,0,4.0
0020601124,2007-04-06,2006,Regular Season,NYK vs. MIN,1,MIN,94,99.0,-5.0,0,2.0
0020601139,2007-04-07,2006,Regular Season,NYK @ MIL,0,MIL,118,113.0,5.0,1,1.0
0020601149,2007-04-09,2006,Regular Season,NYK vs. DET,1,DET,83,91.0,-8.0,0,2.0
0020601163,2007-04-10,2006,Regular Season,NYK @ CHI,0,CHI,69,98.0,-29.0,0,1.0
0020601177,2007-04-13,2006,Regular Season,NYK @ NJN,0,NJN,86,100.0,-14.0,0,3.0
0020601199,2007-04-15,2006,Regular Season,NYK @ TOR,0,TOR,105,107.0,-2.0,0,2.0
0020601203,2007-04-16,2006,Regular Season,NYK vs. NJN,1,NJN,95,104.0,-9.0,0,1.0
0020601218,2007-04-18,2006,Regular Season,NYK @ CHA,0,CHA,94,93.0,1.0,1,2.0
0020700020,2007-11-02,2007,Regular Season,NYK @ CLE,0,CLE,106,110.0,-4.0,0,
0020700037,2007-11-04,2007,Regular Season,NYK vs. MIN,1,MIN,97,93.0,4.0,1,2.0
0020700046,2007-11-06,2007,Regular Season,NYK vs. DEN,1,DEN,119,112.0,7.0,1,2.0
0020700069,2007-11-09,2007,Regular Season,NYK vs. ORL,1,ORL,102,112.0,-10.0,0,3.0
0020700087,2007-11-11,2007,Regular Season,NYK vs. MIA,1,MIA,72,75.0,-3.0,0,2.0
0020700102,2007-11-13,2007,Regular Season,NYK @ PHX,0,PHX,102,113.0,-11.0,0,2.0
0020700115,2007-11-14,2007,Regular Season,NYK @ LAC,0,LAC,81,84.0,-3.0,0,1.0
0020700128,2007-11-16,2007,Regular Season,NYK @ SAC,0,SAC,118,123.0,-5.0,0,2.0
0020700139,2007-11-17,2007,Regular Season,NYK @ DEN,0,DEN,83,115.0,-32.0,0,1.0
0020700153,2007-11-20,2007,Regular Season,NYK vs. GSW,1,GSW,82,108.0,-26.0,0,3.0
0020700161,2007-11-21,2007,Regular Season,NYK @ DET,0,DET,86,98.0,-12.0,0,1.0
0020700182,2007-11-24,2007,Regular Season,NYK vs. CHI,1,CHI,85,78.0,7.0,1,3.0
0020700197,2007-11-26,2007,Regular Season,NYK vs. UTA,1,UTA,113,109.0,4.0,1,2.0
0020700221,2007-11-29,2007,Regular Season,NYK @ BOS,0,BOS,59,104.0,-45.0,0,3.0
0020700226,2007-11-30,2007,Regular Season,NYK vs. MIL,1,MIL,91,88.0,3.0,1,1.0
0020700245,2007-12-02,2007,Regular Season,NYK vs. PHX,1,PHX,104,115.0,-11.0,0,2.0
0020700266,2007-12-05,2007,Regular Season,NYK @ NJN,0,NJN,100,93.0,7.0,1,3.0
0020700276,2007-12-07,2007,Regular Season,NYK @ PHI,0,PHI,90,101.0,-11.0,0,2.0
0020700289,2007-12-08,2007,Regular Season,NYK vs. PHI,1,PHI,77,105.0,-28.0,0,1.0
0020700303,2007-12-10,2007,Regular Season,NYK vs. DAL,1,DAL,89,99.0,-10.0,0,2.0
0020700319,2007-12-12,2007,Regular Season,NYK vs. SEA,1,SEA,110,117.0,-7.0,0,2.0
0020700335,2007-12-14,2007,Regular Season,NYK @ CHI,0,CHI,96,101.0,-5.0,0,2.0
0020700342,2007-12-15,2007,Regular Season,NYK vs. NJN,1,NJN,94,86.0,8.0,1,1.0
0020700356,2007-12-17,2007,Regular Season,NYK vs. IND,1,IND,92,119.0,-27.0,0,2.0
0020700370,2007-12-19,2007,Regular Season,NYK vs. CLE,1,CLE,108,90.0,18.0,1,2.0
0020700384,2007-12-21,2007,Regular Season,NYK @ CHA,0,CHA,95,105.0,-10.0,0,2.0
0020700400,2007-12-23,2007,Regular Season,NYK vs. LAL,1,LAL,90,95.0,-5.0,0,2.0
0020700411,2007-12-26,2007,Regular Season,NYK @ ORL,0,ORL,96,110.0,-14.0,0,3.0
0020700443,2007-12-30,2007,Regular Season,NYK vs. CHI,1,CHI,83,100.0,-17.0,0,4.0
0020700463,2008-01-02,2007,Regular Season,NYK vs. SAC,1,SAC,97,107.0,-10.0,0,3.0
0020700480,2008-01-04,2007,Regular Season,NYK @ SAS,0,SAS,93,97.0,-4.0,0,2.0
0020700487,2008-01-05,2007,Regular Season,NYK @ HOU,0,HOU,91,103.0,-12.0,0,1.0
0020700506,2008-01-08,2007,Regular Season,NYK @ CHI,0,CHI,105,100.0,5.0,1,3.0
0020700513,2008-01-09,2007,Regular Season,NYK vs. HOU,1,HOU,92,101.0,-9.0,0,1.0
0020700525,2008-01-11,2007,Regular Season,NYK vs. TOR,1,TOR,90,99.0,-9.0,0,2.0
0020700544,2008-01-13,2007,Regular Season,NYK vs. DET,1,DET,89,65.0,24.0,1,2.0
0020700556,2008-01-15,2007,Regular Season,NYK vs. WAS,1,WAS,105,93.0,12.0,1,2.0
0020700567,2008-01-16,2007,Regular Season,NYK @ NJN,0,NJN,111,105.0,6.0,1,1.0
0020700574,2008-01-18,2007,Regular Season,NYK @ WAS,0,WAS,98,111.0,-13.0,0,2.0
0020700587,2008-01-19,2007,Regular Season,NYK @ MIA,0,MIA,88,84.0,4.0,1,1.0
0020700595,2008-01-21,2007,Regular Season,NYK vs. BOS,1,BOS,93,109.0,-16.0,0,2.0
0020700629,2008-01-25,2007,Regular Season,NYK vs. PHI,1,PHI,89,81.0,8.0,1,4.0
0020700650,2008-01-27,2007,Regular Season,NYK @ GSW,0,GSW,104,106.0,-2.0,0,2.0
0020700664,2008-01-29,2007,Regular Season,NYK @ LAL,0,LAL,109,120.0,-11.0,0,2.0
0020700671,2008-01-30,2007,Regular Season,NYK @ UTA,0,UTA,89,100.0,-11.0,0,1.0
0020700687,2008-02-01,2007,Regular Season,NYK @ POR,0,POR,88,94.0,-6.0,0,2.0
0020700695,2008-02-02,2007,Regular Season,NYK @ SEA,0,SEA,85,86.0,-1.0,0,1.0
0020700700,2008-02-04,2007,Regular Season,NYK vs. LAC,1,LAC,94,103.0,-9.0,0,2.0
0020700716,2008-02-06,2007,Regular Season,NYK vs. IND,1,IND,100,103.0,-3.0,0,2.0
0020700729,2008-02-08,2007,Regular Season,NYK vs. SAS,1,SAS,93,99.0,-6.0,0,2.0
0020700740,2008-02-09,2007,Regular Season,NYK @ MIL,0,MIL,99,98.0,1.0,1,1.0
0020700769,2008-02-13,2007,Regular Season,NYK @ BOS,0,BOS,103,111.0,-8.0,0,4.0
0020700780,2008-02-19,2007,Regular Season,NYK @ WAS,0,WAS,113,100.0,13.0,1,6.0
0020700791,2008-02-20,2007,Regular Season,NYK @ PHI,0,PHI,84,124.0,-40.0,0,1.0
0020700806,2008-02-22,2007,Regular Season,NYK vs. TOR,1,TOR,103,99.0,4.0,1,2.0
0020700824,2008-02-24,2007,Regular Season,NYK @ TOR,0,TOR,92,115.0,-23.0,0,2.0
0020700850,2008-02-27,2007,Regular Season,NYK vs. CHA,1,CHA,113,89.0,24.0,1,3.0
0020700860,2008-02-29,2007,Regular Season,NYK @ ATL,0,ATL,93,99.0,-6.0,0,2.0
0020700870,2008-03-01,2007,Regular Season,NYK @ ORL,0,ORL,92,118.0,-26.0,0,1.0
0020700886,2008-03-03,2007,Regular Season,NYK vs. NOH,1,NOH,88,100.0,-12.0,0,2.0
0020700900,2008-03-05,2007,Regular Season,NYK vs. CLE,1,CLE,105,119.0,-14.0,0,2.0
0020700915,2008-03-07,2007,Regular Season,NYK vs. DET,1,DET,97,101.0,-4.0,0,2.0
0020700928,2008-03-08,2007,Regular Season,NYK vs. POR,1,POR,114,120.0,-6.0,0,1.0
0020700944,2008-03-10,2007,Regular Season,NYK @ DAL,0,DAL,79,108.0,-29.0,0,2.0
0020700956,2008-03-12,2007,Regular Season,NYK @ MIA,0,MIA,91,88.0,3.0,1,2.0
0020700985,2008-03-16,2007,Regular Season,NYK vs. ATL,1,ATL,98,109.0,-11.0,0,4.0
0020700993,2008-03-17,2007,Regular Season,NYK @ IND,0,IND,98,110.0,-12.0,0,1.0
0020701022,2008-03-21,2007,Regular Season,NYK vs. MEM,1,MEM,106,120.0,-14.0,0,4.0
0020701034,2008-03-22,2007,Regular Season,NYK @ MIN,0,MIN,93,114.0,-21.0,0,1.0
0020701045,2008-03-24,2007,Regular Season,NYK vs. NJN,1,NJN,91,106.0,-15.0,0,2.0
0020701059,2008-03-26,2007,Regular Season,NYK vs. MIA,1,MIA,103,96.0,7.0,1,2.0
0020701073,2008-03-28,2007,Regular Season,NYK @ TOR,0,TOR,95,103.0,-8.0,0,2.0
0020701092,2008-03-30,2007,Regular Season,NYK @ ATL,0,ATL,109,114.0,-5.0,0,2.0
0020701107,2008-04-01,2007,Regular Season,NYK @ MIL,0,MIL,115,119.0,-4.0,0,2.0
0020701118,2008-04-02,2007,Regular Season,NYK @ MEM,0,MEM,114,130.0,-16.0,0,1.0
0020701131,2008-04-04,2007,Regular Season,NYK @ NOH,0,NOH,110,118.0,-8.0,0,2.0
0020701145,2008-04-06,2007,Regular Season,NYK vs. ORL,1,ORL,100,90.0,10.0,1,2.0
0020701156,2008-04-08,2007,Regular Season,NYK @ DET,0,DET,98,94.0,4.0,1,2.0
0020701169,2008-04-09,2007,Regular Season,NYK vs. CHA,1,CHA,109,105.0,4.0,1,1.0
0020701181,2008-04-11,2007,Regular Season,NYK vs. ATL,1,ATL,104,116.0,-12.0,0,2.0
0020701206,2008-04-14,2007,Regular Season,NYK vs. BOS,1,BOS,93,99.0,-6.0,0,3.0
0020701220,2008-04-16,2007,Regular Season,NYK @ IND,0,IND,123,132.0,-9.0,0,2.0
0020800007,2008-10-29,2008,Regular Season,NYK vs. MIA,1,MIA,120,115.0,5.0,1,
0020800019,2008-10-31,2008,Regular Season,NYK @ PHI,0,PHI,87,116.0,-29.0,0,2.0
0020800040,2008-11-02,2008,Regular Season,NYK vs. MIL,1,MIL,86,94.0,-8.0,0,2.0
0020800054,2008-11-05,2008,Regular Season,NYK vs. CHA,1,CHA,101,98.0,3.0,1,3.0
0020800067,2008-11-07,2008,Regular Season,NYK @ WAS,0,WAS,114,108.0,6.0,1,2.0
0020800086,2008-11-09,2008,Regular Season,NYK vs. UTA,1,UTA,107,99.0,8.0,1,2.0
0020800103,2008-11-11,2008,Regular Season,NYK @ SAS,0,SAS,80,92.0,-12.0,0,2.0
0020800110,2008-11-12,2008,Regular Season,NYK @ MEM,0,MEM,132,103.0,29.0,1,1.0
0020800124,2008-11-14,2008,Regular Season,NYK vs. OKC,1,OKC,116,106.0,10.0,1,2.0
0020800142,2008-11-16,2008,Regular Season,NYK vs. DAL,1,DAL,114,124.0,-10.0,0,2.0
0020800153,2008-11-18,2008,Regular Season,NYK @ BOS,0,BOS,101,110.0,-9.0,0,2.0
0020800178,2008-11-21,2008,Regular Season,NYK @ MIL,0,MIL,87,104.0,-17.0,0,3.0
0020800189,2008-11-22,2008,Regular Season,NYK vs. WAS,1,WAS,122,117.0,5.0,1,1.0
0020800206,2008-11-25,2008,Regular Season,NYK vs. CLE,1,CLE,101,119.0,-18.0,0,3.0
0020800215,2008-11-26,2008,Regular Season,NYK @ DET,0,DET,96,110.0,-14.0,0,1.0
0020800239,2008-11-29,2008,Regular Season,NYK vs. GSW,1,GSW,138,125.0,13.0,1,3.0
0020800257,2008-12-02,2008,Regular Season,NYK vs. POR,1,POR,97,104.0,-7.0,0,3.0
0020800265,2008-12-03,2008,Regular Season,NYK @ CLE,0,CLE,82,118.0,-36.0,0,1.0
0020800278,2008-12-05,2008,Regular Season,NYK @ ATL,0,ATL,95,98.0,-3.0,0,2.0
0020800297,2008-12-07,2008,Regular Season,NYK vs. DET,1,DET,104,92.0,12.0,1,2.0
0020800308,2008-12-09,2008,Regular Season,NYK @ CHI,0,CHI,100,105.0,-5.0,0,2.0
0020800315,2008-12-10,2008,Regular Season,NYK @ NJN,0,NJN,121,109.0,12.0,1,1.0
0020800345,2008-12-13,2008,Regular Season,NYK @ SAC,0,SAC,114,90.0,24.0,1,3.0
0020800357,2008-12-15,2008,Regular Season,NYK @ PHX,0,PHX,103,111.0,-8.0,0,2.0
0020800365,2008-12-16,2008,Regular Season,NYK @ LAL,0,LAL,114,116.0,-2.0,0,1.0
0020800382,2008-12-19,2008,Regular Season,NYK vs. MIL,1,MIL,81,105.0,-24.0,0,3.0
0020800400,2008-12-21,2008,Regular Season,NYK @ BOS,0,BOS,105,124.0,-19.0,0,2.0
0020800428,2008-12-26,2008,Regular Season,NYK vs. MIN,1,MIN,107,120.0,-13.0,0,5.0
0020800444,2008-12-28,2008,Regular Season,NYK vs. DEN,1,DEN,110,117.0,-7.0,0,2.0
0020800458,2008-12-30,2008,Regular Season,NYK @ CHA,0,CHA,93,89.0,4.0,1,2.0
0020800478,2009-01-02,2008,Regular Season,NYK vs. IND,1,IND,103,105.0,-2.0,0,3.0
0020800499,2009-01-04,2008,Regular Season,NYK vs. BOS,1,BOS,100,88.0,12.0,1,2.0
0020800510,2009-01-06,2008,Regular Season,NYK @ OKC,0,OKC,99,107.0,-8.0,0,2.0
0020800526,2009-01-08,2008,Regular Season,NYK @ DAL,0,DAL,94,99.0,-5.0,0,2.0
0020800543,2009-01-10,2008,Regular Season,NYK @ HOU,0,HOU,76,96.0,-20.0,0,2.0
0020800556,2009-01-12,2008,Regular Season,NYK @ NOH,0,NOH,101,95.0,6.0,1,2.0
0020800570,2009-01-14,2008,Regular Season,NYK vs. WAS,1,WAS,128,122.0,6.0,1,2.0
0020800582,2009-01-16,2008,Regular Season,NYK @ WAS,0,WAS,89,96.0,-7.0,0,2.0
0020800593,2009-01-17,2008,Regular Season,NYK vs. PHI,1,PHI,97,107.0,-10.0,0,1.0
0020800601,2009-01-19,2008,Regular Season,NYK vs. CHI,1,CHI,102,98.0,4.0,1,2.0
0020800620,2009-01-21,2008,Regular Season,NYK vs. PHX,1,PHX,114,109.0,5.0,1,2.0
0020800634,2009-01-23,2008,Regular Season,NYK vs. MEM,1,MEM,108,88.0,20.0,1,2.0
0020800640,2009-01-24,2008,Regular Season,NYK @ PHI,0,PHI,110,116.0,-6.0,0,1.0
0020800657,2009-01-26,2008,Regular Season,NYK vs. HOU,1,HOU,104,98.0,6.0,1,2.0
0020800671,2009-01-28,2008,Regular Season,NYK vs. ATL,1,ATL,112,104.0,8.0,1,2.0
0020800692,2009-01-31,2008,Regular Season,NYK @ IND,0,IND,122,113.0,9.0,1,3.0
0020800709,2009-02-02,2008,Regular Season,NYK vs. LAL,1,LAL,117,126.0,-9.0,0,2.0
0020800724,2009-02-04,2008,Regular Season,NYK vs. CLE,1,CLE,102,107.0,-5.0,0,2.0
0020800736,2009-02-06,2008,Regular Season,NYK vs. BOS,1,BOS,100,110.0,-10.0,0,2.0
0020800754,2009-02-08,2008,Regular Season,NYK @ POR,0,POR,108,109.0,-1.0,0,2.0
0020800771,2009-02-10,2008,Regular Season,NYK @ GSW,0,GSW,127,144.0,-17.0,0,2.0
0020800784,2009-02-11,2008,Regular Season,NYK @ LAC,0,LAC,124,128.0,-4.0,0,1.0
0020800792,2009-02-17,2008,Regular Season,NYK vs. SAS,1,SAS,112,107.0,5.0,1,6.0
0020800812,2009-02-20,2008,Regular Season,NYK vs. TOR,1,TOR,127,97.0,30.0,1,3.0
0020800828,2009-02-22,2008,Regular Season,NYK @ TOR,0,TOR,100,111.0,-11.0,0,2.0
0020800837,2009-02-23,2008,Regular Season,NYK vs. IND,1,IND,123,119.0,4.0,1,1.0
0020800853,2009-02-25,2008,Regular Season,NYK vs. ORL,1,ORL,109,114.0,-5.0,0,2.0
0020800868,2009-02-27,2008,Regular Season,NYK vs. PHI,1,PHI,103,108.0,-5.0,0,2.0
0020800877,2009-02-28,2008,Regular Season,NYK @ MIA,0,MIA,115,120.0,-5.0,0,1.0
0020800908,2009-03-04,2008,Regular Season,NYK vs. ATL,1,ATL,109,105.0,4.0,1,4.0
0020800929,2009-03-07,2008,Regular Season,NYK vs. CHA,1,CHA,105,114.0,-9.0,0,3.0
0020800939,2009-03-08,2008,Regular Season,NYK @ NJN,0,NJN,101,106.0,-5.0,0,1.0
0020800950,2009-03-10,2008,Regular Season,NYK @ MIL,0,MIL,120,112.0,8.0,1,2.0
0020800959,2009-03-11,2008,Regular Season,NYK @ DET,0,DET,116,111.0,5.0,1,1.0
0020800974,2009-03-13,2008,Regular Season,NYK @ MIN,0,MIN,102,94.0,8.0,1,2.0
0020800986,2009-03-15,2008,Regular Season,NYK @ CLE,0,CLE,93,98.0,-5.0,0,2.0
0020801012,2009-03-18,2008,Regular Season,NYK vs. NJN,1,NJN,89,115.0,-26.0,0,3.0
0020801026,2009-03-20,2008,Regular Season,NYK vs. SAC,1,SAC,94,121.0,-27.0,0,2.0
0020801036,2009-03-21,2008,Regular Season,NYK @ ORL,0,ORL,103,110.0,-7.0,0,1.0
0020801052,2009-03-23,2008,Regular Season,NYK vs. ORL,1,ORL,102,106.0,-4.0,0,2.0
0020801065,2009-03-25,2008,Regular Season,NYK vs. LAC,1,LAC,135,140.0,-5.0,0,2.0
0020801079,2009-03-27,2008,Regular Season,NYK vs. NOH,1,NOH,103,93.0,10.0,1,2.0
0020801084,2009-03-28,2008,Regular Season,NYK @ CHA,0,CHA,85,96.0,-11.0,0,1.0
0020801102,2009-03-30,2008,Regular Season,NYK @ UTA,0,UTA,104,112.0,-8.0,0,2.0
0020801110,2009-03-31,2008,Regular Season,NYK @ DEN,0,DEN,104,111.0,-7.0,0,1.0
0020801135,2009-04-04,2008,Regular Season,NYK vs. TOR,1,TOR,95,102.0,-7.0,0,4.0
0020801145,2009-04-05,2008,Regular Season,NYK @ TOR,0,TOR,112,103.0,9.0,1,1.0
0020801158,2009-04-07,2008,Regular Season,NYK @ CHI,0,CHI,103,110.0,-7.0,0,2.0
0020801166,2009-04-08,2008,Regular Season,NYK vs. DET,1,DET,86,113.0,-27.0,0,1.0
0020801176,2009-04-10,2008,Regular Season,NYK @ ORL,0,ORL,105,95.0,10.0,1,2.0
0020801198,2009-04-12,2008,Regular Season,NYK @ MIA,0,MIA,105,122.0,-17.0,0,2.0
